#auto generated file!
taskId;TASK_STATUS;deviceId(mobile);datacenterId(type);hostId (i.e., EdgeServerId);vmId;vmType;ApplicationID(taskType);taskLenght (Million Instruction);taskInputSize(KB, namely data to be uploaded);taskOutputSize(KB, namely data to be downloaded);taskStartTime(millisecond);taskEndTime(millisecond);taskStartDeviceEnergy(Watt-Hour);taskEndDeviceEnergy(Watt-Hour);taskStartDeviceEnergyPerc;taskEndDeviceEnergyPerc;getNetworkDelay;WLAN_DELAY;MAN_DELAY;WAN_DELAY;GSM_DELAY;TASK_FAIL_REASON
2101;COMPLETED;18;1003;0;1;1;0;1230;1;1;1198,2612189891336;1198,8347808121234;2,8687386611450183;2,868183105394088;82,84196019560842;82,82591714225248;6,057833293932807E-5;6,057833293932807E-5;0,0;0,0;0,0;COMLETED
2102;COMPLETED;10;1003;0;1;1;0;1059;1;1;1198,3613246236387;1198,8627808121234;5,815543524256745;5,81526574636225;90,7262781839391;90,72194466731696;6,057833293932807E-5;6,057833293932807E-5;0,0;0,0;0,0;COMLETED
2100;COMPLETED;5;1003;0;0;1;0;1491;1;1;1198,1809498573382;1198,9262795674665;8,077385785527596;8,076552452077546;93,15107732575727;93,14146704952373;6,057833293932807E-5;6,057833293932807E-5;0,0;0,0;0,0;COMLETED
2096;COMPLETED;23;1003;0;0;1;0;5562;1;1;1197,5026266778991;1199,3335295674665;2,323055670658029;2,3205556705413124;79,67038254638713;79,58464376355012;6,057833293932807E-5;6,057833293932807E-5;0,0;0,0;0,0;COMLETED
2104;COMPLETED;25;1003;1;2;1;0;299;1;3;1199,3003787715331;1199,375249928199;7,724978820662464;7,7244232648328754;92,84853939084188;92,84186202012992;1,2115666587865615E-4;1,2115666587865615E-4;0,0;0,0;0,0;COMLETED
2103;COMPLETED;22;1003;0;1;1;0;1996;1;1;1199,0302619229938;1199,5292795674666;2,3856981774076935;2,384864843957643;80,04569321021273;80,01773294503073;6,057833293932807E-5;6,057833293932807E-5;0,0;0,0;0,0;COMLETED
2105;COMPLETED;19;1003;0;0;1;0;2303;1;1;1199,3404437224588;1199,90904094132;2,5453962567548447;2,5445629233047944;81,04617729422655;81,01964370820482;6,057833293932807E-5;6,057833293932807E-5;0,0;0,0;0,0;COMLETED
2107;COMPLETED;5;1003;1;2;1;0;1086;1;1;1199,7818129139173;1200,0533734922503;8,075441340966435;8,074885785294162;93,12865334967371;93,12224649840266;6,057833293932807E-5;6,057833293932807E-5;0,0;0,0;0,0;COMLETED
2106;COMPLETED;14;1003;0;1;1;0;1432;1;1;1199,757730362987;1200,115618003374;1,6823101820488255;1,6811990708209974;73,85466786007179;73,80588925101236;6,057833293932807E-5;6,057833293932807E-5;0,0;0,0;0,0;COMLETED
2108;COMPLETED;25;1003;0;0;1;0;770;1;2;1200,065307425041;1200,2578982925406;7,723589931499542;7,72331215352639;92,83184596900256;92,82850728294517;9,086749940899212E-5;9,086749940899212E-5;0,0;0,0;0,0;COMLETED
2110;COMPLETED;5;1003;0;1;1;0;1870;1;5;1200,8112384593671;1201,278920194366;8,074330229700548;8,07405245149142;93,11583964803874;93,11263621810177;1,817349988179842E-4;1,817349988179842E-4;0,0;0,0;0,0;COMLETED
2109;COMPLETED;5;1003;0;0;1;0;4253;1;1;1200,5490625372818;1201,6122990377;8,074608007516385;8,074052451412763;93,11904307344017;93,11263621719466;6,057833293932807E-5;6,057833293932807E-5;0,0;0,0;0,0;COMLETED
2111;COMPLETED;8;1003;0;0;1;0;929;1;1;1215,1648461195036;1215,3969265929045;7,270728746409205;7,270173190698874;92,40943119763266;92,40237020155087;6,057833293932807E-5;6,057833293932807E-5;0,0;0,0;0,0;COMLETED
2112;COMPLETED;8;1003;0;1;1;0;1085;1;1;1215,1771160145715;1215,4484265929045;7,2704509685933685;7,270173190620215;92,40590070009162;92,40237020055112;6,057833293932807E-5;6,057833293932807E-5;0,0;0,0;0,0;COMLETED
2113;COMPLETED;17;1003;0;0;1;0;3563;1;2;1215,6045924830185;1216,495433350518;5,290084701019893;5,289806923046741;89,8472868807387;89,84256907400146;9,086749940899212E-5;9,086749940899212E-5;0,0;0,0;0,0;COMLETED
2114;COMPLETED;15;1003;0;0;1;0;3319;1;1;1216,557611659426;1217,387422237759;5,760493531111187;5,760215753216693;90,59446490981351;90,59009633625647;6,057833293932807E-5;6,057833293932807E-5;0,0;0,0;0,0;COMLETED
2115;COMPLETED;15;1003;0;0;1;0;166;1;1;1218,1488320128415;1218,1903925911745;5,760215753216693;5,759937975322198;90,59009633625647;90,58572776269942;6,057833293932807E-5;6,057833293932807E-5;0,0;0,0;0,0;COMLETED
2117;COMPLETED;26;1003;0;1;1;0;584;1;1;1218,4327539272379;1218,5788145055708;5,949537186662639;5,948981630990367;90,85446043226611;90,84597662768421;6,057833293932807E-5;6,057833293932807E-5;0,0;0,0;0,0;COMLETED
2116;COMPLETED;21;1003;0;0;1;0;1979;1;1;1218,4100527515404;1218,9048145055708;5,936452995070703;5,935619661620653;90,84001153686302;90,82725981116428;6,057833293932807E-5;6,057833293932807E-5;0,0;0,0;0,0;COMLETED
2119;COMPLETED;23;1003;0;0;1;0;319;1;1;1218,964594231403;1219,044404809736;2,316389003874645;2,3161112259801504;79,44174579882652;79,43221926384207;6,057833293932807E-5;6,057833293932807E-5;0,0;0,0;0,0;COMLETED
2118;COMPLETED;20;1003;1;2;1;0;2140;1;1;1218,577878607907;1219,11293918624;4,451578778918953;4,45102322324668;88,13706446924483;88,12606499051265;6,057833293932807E-5;6,057833293932807E-5;0,0;0,0;0,0;COMLETED
2120;COMPLETED;3;1003;0;0;1;0;131;1;1;1220,1875195782059;1220,220330156539;4,994854395662698;4,994576617768203;89,28029280840092;89,27532768033278;6,057833293932807E-5;6,057833293932807E-5;0,0;0,0;0,0;COMLETED
2121;COMPLETED;9;1003;0;0;1;0;910;1;1;1220,3491669778568;1220,576537192735;6,890377960120031;6,889266848892202;91,98972317308957;91,97488932582401;6,057833293932807E-5;6,057833293932807E-5;0,0;0,0;0,0;COMLETED
2122;COMPLETED;20;1003;0;1;1;0;2517;1;1;1220,386226614402;1221,078866675589;4,450467667691124;4,448801000907741;88,11506551409134;88,08206708251659;6,057833293932807E-5;6,057833293932807E-5;0,0;0,0;0,0;COMLETED
2123;COMPLETED;13;1003;1;2;1;0;2383;1;1;1220,4855998822443;1221,0813426154125;1,177861784470617;1,1764728954269528;66,23089818916415;66,15280127655542;6,057833293932807E-5;6,057833293932807E-5;0,0;0,0;0,0;COMLETED
2127;COMPLETED;4;1003;0;1;1;0;572;1;1;1220,9519694030428;1221,1583666755891;7,519195568096194;7,5189177902017;92,59109862291471;92,58767807610337;6,057833293932807E-5;6,057833293932807E-5;0,0;0,0;0,0;COMLETED
2128;COMPLETED;20;1003;0;1;1;0;401;1;1;1221,2438319562411;1221,344142534574;4,448801000907741;4,448523223013247;88,08206708251659;88,07656734199506;6,057833293932807E-5;6,057833293932807E-5;0,0;0,0;0,0;COMLETED
2124;COMPLETED;13;1003;1;3;1;0;3757;1;1;1220,4990320370796;1221,4383426154125;1,1775840066547807;1,1761951175705168;66,21527880624298;66,13718189135133;6,057833293932807E-5;6,057833293932807E-5;0,0;0,0;0,0;COMLETED
2130;COMPLETED;9;1003;1;2;1;0;210;1;1;1221,5276419223055;1221,5802025006385;6,887877960003314;6,887322404331041;91,95634701868984;91,94893009427794;6,057833293932807E-5;6,057833293932807E-5;0,0;0,0;0,0;COMLETED
2125;COMPLETED;7;1003;0;0;1;0;2906;1;1;1220,6448776250122;1221,9317904710072;6,954481868023878;6,951981867869103;92,04415691529557;92,0110688418918;6,057833293932807E-5;6,057833293932807E-5;0,0;0,0;0,0;COMLETED
2126;COMPLETED;21;1003;0;0;1;0;2476;1;1;1220,810556097256;1221,9900404710072;5,933675217176209;5,93145299483727;90,79750578870123;90,7635011898146;6,057833293932807E-5;6,057833293932807E-5;0,0;0,0;0,0;COMLETED
2131;COMPLETED;4;1003;1;3;1;0;1956;1;1;1221,5334067448573;1222,016572581287;7,518084456868366;7,5172511234183155;92,57741643998104;92,56715480242144;6,057833293932807E-5;6,057833293932807E-5;0,0;0,0;0,0;COMLETED
2134;COMPLETED;8;1003;0;0;1;0;452;1;1;1222,1965966196208;1222,3095404710073;7,264339857286881;7,263784301614609;92,32822976234733;92,32116876674925;6,057833293932807E-5;6,057833293932807E-5;0,0;0,0;0,0;COMLETED
2132;COMPLETED;9;1003;1;2;1;0;2894;1;1;1221,613012002954;1222,336489538074;6,887322404331041;6,885933515325435;91,94893009427794;91,93038778558557;6,057833293932807E-5;6,057833293932807E-5;0,0;0,0;0,0;COMLETED
2136;COMPLETED;29;1003;0;0;1;0;1169;1;1;1222,313638778873;1222,6059493572059;2,232283803460164;2,231728247787892;78,6999039363912;78,68031763738595;6,057833293932807E-5;6,057833293932807E-5;0,0;0,0;0,0;COMLETED
2129;COMPLETED;28;1003;0;1;1;0;3327;2;1;1221,4396996035077;1222,6929493572059;1,0427923373793058;1,0402923372245303;63,39107002426034;63,239095676932166;9,086749940899212E-5;9,086749940899212E-5;0,0;0,0;0,0;COMLETED
2133;COMPLETED;7;1003;0;1;1;0;1693;1;1;1221,849739143608;1222,7100742162133;6,952259645763597;6,950592978863497;92,01474529580938;91,99268657848297;6,057833293932807E-5;6,057833293932807E-5;0,0;0,0;0,0;COMLETED
2138;COMPLETED;17;1003;0;0;1;0;312;1;2;1222,7100136378804;1222,7881045053798;5,283140256380073;5,282584700629142;89,72934179194625;89,71990618179004;9,086749940899212E-5;9,086749940899212E-5;0,0;0,0;0,0;COMLETED
2137;COMPLETED;7;1003;1;2;1;0;2436;1;1;1222,379134278229;1222,988194856562;6,951148534535769;6,9503152010070615;92,00003948477337;91,98901012506911;6,057833293932807E-5;6,057833293932807E-5;0,0;0,0;0,0;COMLETED
2135;COMPLETED;0;1003;1;3;1;0;3197;2;1;1222,2246486705744;1223,023944856562;7,571376860765908;7,569987971722244;92,61321998149687;92,59623106535966;9,086749940899212E-5;9,086749940899212E-5;0,0;0,0;0,0;COMLETED
2141;COMPLETED;18;1003;1;2;1;0;133;1;1;1223,4853510749433;1223,5186616532762;2,857349772060753;2,857071994166258;82,51307771182917;82,50505618460168;6,057833293932807E-5;6,057833293932807E-5;0,0;0,0;0,0;COMLETED
2142;COMPLETED;1;1003;1;2;1;0;519;3;1;1223,6476765710845;1223,7775083249821;5,453137832549321;5,452582276800932;90,00105256781546;89,99188342453493;1,2115666587865615E-4;1,2115666587865615E-4;0,0;0,0;0,0;COMLETED
2140;COMPLETED;25;1003;0;0;1;0;3515;1;1;1223,4829764648775;1224,3617870432106;7,714701042415276;7,713312153409671;92,7250080879622;92,7083146680137;6,057833293932807E-5;6,057833293932807E-5;0,0;0,0;0,0;COMLETED
2143;COMPLETED;6;1003;1;3;1;0;3834;1;1;1223,734697746649;1224,6930282642918;1,809199979996952;1,8080888687691241;74,90546363273039;74,85946081237434;6,057833293932807E-5;6,057833293932807E-5;0,0;0,0;0,0;COMLETED
2145;COMPLETED;23;1003;0;0;1;0;1614;3;3;1224,457151970261;1225,0453284067958;2,309166781535705;2,3080556700744435;79,19405598930274;79,15594985336786;1,817349988179842E-4;1,817349988179842E-4;0,0;0,0;0,0;COMLETED
2147;COMPLETED;14;1003;1;3;1;0;1470;1;1;1224,8538330617146;1225,2213936400476;1,6706435152654402;1,670087959593168;73,34249251362544;73,31810320653376;6,057833293932807E-5;6,057833293932807E-5;0,0;0,0;0,0;COMLETED
2144;COMPLETED;5;1003;1;2;1;0;4418;2;1;1224,2226873967923;1225,3271436400476;8,064885784746094;8,063219117924653;93,00692319343193;92,98770264187198;9,086749940899212E-5;9,086749940899212E-5;0,0;0,0;0,0;COMLETED
2150;COMPLETED;23;1003;1;2;1;0;153;4;1;1225,526055731162;1225,5644571769944;2,3077778922966656;2,307500114287996;79,14642332238628;79,13689678348616;1,5144583234832018E-4;1,5144583234832018E-4;0,0;0,0;0,0;COMLETED
2149;COMPLETED;14;1003;1;3;1;0;2063;1;1;1225,2387100063675;1225,7543936400475;1,670087959593168;1,66897684836534;73,31810320653376;73,26932459747435;6,057833293932807E-5;6,057833293932807E-5;0,0;0,0;0,0;COMLETED
2151;COMPLETED;19;1003;1;2;1;0;640;2;1;1225,6504049380235;1225,8103936400476;2,5323407010825703;2,531507367594462;80,63048450105855;80,60395091382505;9,086749940899212E-5;9,086749940899212E-5;0,0;0,0;0,0;COMLETED
2146;COMPLETED;29;1003;0;0;1;0;3715;3;1;1224,6758966717969;1225,9072155693273;2,2295060255656693;2,2272838031506135;78,60197245782449;78,52362727146462;1,2115666587865615E-4;1,2115666587865615E-4;0,0;0,0;0,0;COMLETED
2139;COMPLETED;4;1003;0;1;1;0;10462;1;1;1222,7771473294147;1225,9272155693272;7,515862234529426;7,511695567746043;92,5500520755509;92,49874389350201;6,057833293932807E-5;6,057833293932807E-5;0,0;0,0;0,0;COMLETED
2153;FAILED;1;1003;1;3;1;0;1989;1;1;1225,7900910035778;1226,2872475196946;5,450082276800932;5,449526721128659;89,95062229409429;89,94145315207004;3,0289166469664036E-5;3,0289166469664036E-5;0,0;0,0;0,0;UNFINISHED_DUE_TO_MOBILITY
2154;COMPLETED;4;1003;1;2;1;0;522;1;1;1226,2484672305281;1226,3788121511789;7,511695567746043;7,511140012073771;92,49874389350201;92,49190280131654;6,057833293932807E-5;6,057833293932807E-5;0,0;0,0;0,0;COMLETED
2152;COMPLETED;22;1003;0;0;1;0;2493;1;2;1225,6714049909945;1226,4124958584937;2,3718092884020856;2,3706981770955995;79,57968885186528;79,54240849695549;9,086749940899212E-5;9,086749940899212E-5;0,0;0,0;0,0;COMLETED
2156;COMPLETED;24;1003;0;0;1;0;615;1;1;1226,5380685186972;1226,69187909703;4,0596605341784;4,059382756283905;86,94212356846505;86,93617464741007;6,057833293932807E-5;6,057833293932807E-5;0,0;0,0;0,0;COMLETED
2157;COMPLETED;19;1003;0;0;1;0;215;1;1;1226,9162944366221;1226,9701050149552;2,5306740342611285;2,530396256366634;80,57741733151961;80,56857280036817;6,057833293932807E-5;6,057833293932807E-5;0,0;0,0;0,0;COMLETED
2155;COMPLETED;18;1003;1;3;1;0;3360;1;7;1226,324251572846;1227,1644938861775;2,8534608830551464;2,8526275491331465;82,40077637446058;82,37671178589035;2,4231333175731226E-4;2,4231333175731226E-4;0,0;0,0;0,0;COMLETED
2158;FAILED;10;1003;0;0;1;0;1874;1;1;1227,392668841547;1227,8611991307134;5,799710190768634;5,799154635096362;90,47926783785026;90,4706008064268;3,0289166469664036E-5;3,0289166469664036E-5;0,0;0,0;0,0;UNFINISHED_DUE_TO_MOBILITY
2148;FAILED;10;1003;0;1;1;0;10022;1;1;1224,86266829096;1227,8992375392963;5,802487968584471;5,799154635017703;90,52260298645702;90,47060080519968;3,0289166469664036E-5;3,0289166469664036E-5;0,0;0,0;0,0;UNFINISHED_DUE_TO_MOBILITY
2159;FAILED;4;1003;1;2;1;0;3323;2;1;1227,7908585513803;1228,6216691297134;7,510306678740437;7,510028900807884;92,48164116519422;92,47822061791422;6,057833293932807E-5;6,057833293932807E-5;0,0;0,0;0,0;UNFINISHED_DUE_TO_MOBILITY
2160;COMPLETED;16;1003;0;0;1;0;1663;1;1;1229,1778303373776;1229,5936409157105;8,272775704216855;8,27249792632236;93,12404066830327;93,12091380969275;6,057833293932807E-5;6,057833293932807E-5;0,0;0,0;0,0;COMLETED
2161;COMPLETED;13;1003;0;0;1;0;3489;1;1;1243,941412258577;1244,8135043204138;1,1670284509038487;1,1664728951935177;65,62174232557328;65,59050355530799;6,057833293932807E-5;6,057833293932807E-5;0,0;0,0;0,0;COMLETED
2162;COMPLETED;13;1003;0;1;1;0;2568;1;1;1244,4346937420808;1245,0767543204138;1,1667506730880124;1,1664728951148595;65,6061229426521;65,59050355088506;6,057833293932807E-5;6,057833293932807E-5;0,0;0,0;0,0;COMLETED
2163;COMPLETED;8;1003;0;0;1;0;337;1;1;1245,4919458420447;1245,5762564203778;7,25600652383683;7,255728745942336;92,22231484914421;92,21878435060344;6,057833293932807E-5;6,057833293932807E-5;0,0;0,0;0,0;COMLETED
2164;COMPLETED;29;1003;0;0;1;0;949;2;2;1246,8201862437013;1247,0575574003672;2,2242282475950574;2,2239504695838463;78,41590264956761;78,40610949389266;1,2115666587865615E-4;1,2115666587865615E-4;0,0;0,0;0,0;COMLETED
2165;COMPLETED;2;1003;0;0;1;0;1147;2;1;1247,3761003464351;1247,6627743573606;4,673772142658935;4,6732165869486035;88,41338485527459;88,40287545102319;9,086749940899212E-5;9,086749940899212E-5;0,0;0,0;0,0;COMLETED
2170;COMPLETED;15;1003;0;0;1;0;174;1;1;1248,326811514583;1248,4138720929159;5,744660197544418;5,744382419649924;90,34545631801956;90,34108774446253;6,057833293932807E-5;6,057833293932807E-5;0,0;0,0;0,0;COMLETED
2168;COMPLETED;13;1003;1;2;1;0;1148;1;2;1248,2141212527517;1248,5010826103237;1,1650840062259704;1,164250672697262;65,51240664697929;65,46554849364993;9,086749940899212E-5;9,086749940899212E-5;0,0;0,0;0,0;COMLETED
2169;COMPLETED;29;1003;1;3;1;0;732;1;1;1248,3232417428242;1248,5210523211572;2,222839358472735;2,2222838028004626;78,36693690411194;78,34735060510667;6,057833293932807E-5;6,057833293932807E-5;0,0;0,0;0,0;COMLETED
2167;COMPLETED;17;1003;0;0;1;0;2593;1;2;1248,203943406691;1248,8956523820823;5,274806922851363;5,273418033767099;89,58780768605897;89,56421866564585;9,086749940899212E-5;9,086749940899212E-5;0,0;0,0;0,0;COMLETED
2171;COMPLETED;7;1003;1;2;1;0;1761;1;1;1248,5626760572266;1249,0029866355596;6,941426312118171;6,940870756445898;91,87136364913918;91,86401074284878;6,057833293932807E-5;6,057833293932807E-5;0,0;0,0;0,0;COMLETED
2172;COMPLETED;4;1003;0;0;1;0;482;1;1;1248,9819599942894;1249,1025205726223;7,506417789696773;7,5058622340245;92,43375352805077;92,4269124358653;6,057833293932807E-5;6,057833293932807E-5;0,0;0,0;0,0;COMLETED
2173;COMPLETED;21;1003;1;2;1;0;1497;1;1;1249,0391257630743;1249,4134363414073;5,920341883726157;5,919786328015826;90,59347820431148;90,58497705266795;6,057833293932807E-5;6,057833293932807E-5;0,0;0,0;0,0;COMLETED
2166;COMPLETED;20;1003;0;1;1;0;7496;1;1;1247,5887137790276;1249,462553843693;4,43796766745769;4,435467667340973;87,86757728999046;87,81807964378376;6,057833293932807E-5;6,057833293932807E-5;0,0;0,0;0,0;COMLETED
2174;COMPLETED;21;1003;0;0;1;0;1007;1;1;1249,28124326536;1249,5330510911513;5,9200641059103205;5,91950855015939;90,58922762909152;90,58072647682673;6,057833293932807E-5;6,057833293932807E-5;0,0;0,0;0,0;COMLETED
2176;COMPLETED;11;1003;0;0;1;0;739;1;1;1249,5795332803302;1249,764343858663;8,675921806872188;8,675644028977693;93,37505178017166;93,3720621813879;6,057833293932807E-5;6,057833293932807E-5;0,0;0,0;0,0;COMLETED
2178;COMPLETED;11;1003;1;2;1;0;278;2;4;1250,0451560612275;1250,1148377962265;8,675366251199916;8,675088473031387;93,36907258386032;93,36608298212725;1,8173499881798423E-4;1,8173499881798423E-4;0,0;0,0;0,0;COMLETED
2177;COMPLETED;24;1003;0;0;1;0;1542;1;1;1249,7866214278095;1250,1721820061425;4,053549422950571;4,052716089500521;86,81124735774804;86,79340059958244;6,057833293932807E-5;6,057833293932807E-5;0,0;0,0;0,0;COMLETED
2179;COMPLETED;11;1003;1;2;1;0;552;1;1;1250,1373407081705;1250,2754012865034;8,675088473031387;8,674810695136893;93,36608298212725;93,36309338334348;6,057833293932807E-5;6,057833293932807E-5;0,0;0,0;0,0;COMLETED
2175;COMPLETED;1;1003;0;1;1;0;5115;1;1;1249,4809905128184;1250,7595655140772;5,443693387795324;5,441748943234163;89,84517718104188;89,81308518877282;6,057833293932807E-5;6,057833293932807E-5;0,0;0,0;0,0;COMLETED
2180;COMPLETED;7;1003;0;0;1;0;1585;1;1;1250,412004935744;1250,808315514077;6,9389263120014535;6,938370756329181;91,8382755762391;91,83092266994872;6,057833293932807E-5;6,057833293932807E-5;0,0;0,0;0,0;COMLETED
2181;COMPLETED;12;1003;1;2;1;0;496;1;1;1250,7399816682694;1250,8640422466024;0,9396485770482369;0,9393707991537423;60,365719142528064;60,34787389402491;6,057833293932807E-5;6,057833293932807E-5;0,0;0,0;0,0;COMLETED
2183;COMPLETED;25;1003;0;1;1;0;396;1;1;1251,1397201662426;1251,2387807445755;7,702478820076336;7,702201042181842;92,57810600335772;92,57476731824573;6,057833293932807E-5;6,057833293932807E-5;0,0;0,0;0,0;COMLETED
2182;COMPLETED;4;1003;0;0;1;0;1561;1;1;1250,8672680569805;1251,2575307445754;7,503640011802277;7,503084456130005;92,39954807287243;92,39270698068697;6,057833293932807E-5;6,057833293932807E-5;0,0;0,0;0,0;COMLETED
2184;COMPLETED;9;1003;0;0;1;0;1308;1;1;1251,411395332284;1251,738455910617;6,8726001819921;6,872322404097606;91,75238163709749;91,74867317411244;6,057833293932807E-5;6,057833293932807E-5;0,0;0,0;0,0;COMLETED
2187;COMPLETED;19;1003;1;2;1;0;350;3;1;1252,2357496563807;1252,3233708130467;2,522062923033299;2,521507367246852;80,3032369773139;80,28554791509197;1,2115666587865615E-4;1,2115666587865615E-4;0,0;0,0;0,0;COMLETED
2185;COMPLETED;12;1003;0;0;1;0;2517;1;1;1251,806306361973;1252,4354021699467;0,9385374658204089;0,9371485768148031;60,294338171010104;60,20511195848721;6,057833293932807E-5;6,057833293932807E-5;0,0;0,0;0,0;COMLETED
2189;COMPLETED;25;1003;1;2;1;0;3598;1;1;1252,4211647821794;1253,7186690633237;7,7008121532929525;7,698867708693733;92,55807389970009;92,53470311187593;6,057833293932807E-5;6,057833293932807E-5;0,0;0,0;0,0;COMLETED
2186;COMPLETED;6;1003;0;1;1;0;4523;1;1;1252,1790915916138;1253,8251809598962;1,7969777576580113;1,7939222019857386;74,39943265713741;74,27292490961489;6,057833293932807E-5;6,057833293932807E-5;0,0;0,0;0,0;COMLETED
2194;COMPLETED;27;1003;1;3;1;0;1275;1;1;1253,2952460221445;1253,9326690633236;3,3142273749109066;3,3133940414608567;84,22897594196435;84,20779730357422;6,057833293932807E-5;6,057833293932807E-5;0,0;0,0;0,0;COMLETED
2193;COMPLETED;25;1003;1;2;1;0;2592;1;1;1252,9223584849908;1254,1324753605122;7,699701042143783;7,698589930837296;92,54471916440615;92,53136442722138;6,057833293932807E-5;6,057833293932807E-5;0,0;0,0;0,0;COMLETED
2196;COMPLETED;9;1003;1;2;1;0;968;1;1;1253,8041261505637;1254,2102253605121;6,869266848503991;6,868989070609496;91,70788009790917;91,70417163492408;6,057833293932807E-5;6,057833293932807E-5;0,0;0,0;0,0;COMLETED
2191;COMPLETED;5;1003;0;0;1;0;2594;3;1;1252,7157535633503;1254,2198747200164;8,051552451257983;8,049885784398484;92,85315879344665;92,83393824144781;1,2115666587865615E-4;1,2115666587865615E-4;0,0;0,0;0,0;COMLETED
2192;COMPLETED;24;1003;0;1;1;0;3797;1;1;1252,7942586312458;1254,2588747200164;4,049382756167187;4,047993867161582;86,72201357691843;86,69226898164214;6,057833293932807E-5;6,057833293932807E-5;0,0;0,0;0,0;COMLETED
2188;COMPLETED;19;1003;1;3;1;0;7058;1;1;1252,3105946443764;1254,3936867288965;2,5217851451413464;2,519007367168193;80,29439244624339;80,20594716567116;6,057833293932807E-5;6,057833293932807E-5;0,0;0,0;0,0;COMLETED
2190;COMPLETED;9;1003;0;0;1;0;3846;1;1;1252,6358703815633;1254,6860100296287;6,8709335152087165;6,868433514975282;91,73013086697827;91,6967547110203;6,057833293932807E-5;6,057833293932807E-5;0,0;0,0;0,0;COMLETED
2199;COMPLETED;6;1003;1;3;1;0;307;1;1;1254,6874330961796;1254,7642436745125;1,793366646430183;1,7930888685356885;74,24992350185305;74,23842279313975;6,057833293932807E-5;6,057833293932807E-5;0,0;0,0;0,0;COMLETED
2195;COMPLETED;23;1003;0;0;1;0;2088;2;1;1253,6048458378716;1254,7672600296287;2,295000114287994;2,29361122524433;78,70820288931534;78,66057022909939;9,086749940899212E-5;9,086749940899212E-5;0,0;0,0;0,0;COMLETED
2198;COMPLETED;10;1003;1;2;1;0;1963;3;1;1254,506688778662;1254,9974408499006;5,788321301684368;5,786932412602646;90,30159372794887;90,27992615093403;1,2115666587865615E-4;1,2115666587865615E-4;0,0;0,0;0,0;COMLETED
2200;COMPLETED;16;1003;0;0;1;0;603;1;1;1254,842656412352;1255,0487319912727;8,261386815211248;8,260553481761198;92,99583951782552;92,98645894462163;6,057833293932807E-5;6,057833293932807E-5;0,0;0,0;0,0;COMLETED
2197;COMPLETED;24;1003;0;1;1;0;2733;1;1;1254,3734494512958;1255,0687319912727;4,047993867161582;4,046327200378197;86,69226898164214;86,65657546781051;6,057833293932807E-5;6,057833293932807E-5;0,0;0,0;0,0;COMLETED
2202;COMPLETED;4;1003;0;0;1;0;872;1;1;1254,9376714129398;1255,2111867053711;7,498084456130004;7,49780667823551;92,33113716395299;92,32771661714163;6,057833293932807E-5;6,057833293932807E-5;0,0;0,0;0,0;COMLETED
2203;COMPLETED;18;1003;0;0;1;0;245;1;1;1255,502791966;1255,5641025443329;2,8398497713173083;2,8395719934228136;82,00772168736897;81,99970016014146;6,057833293932807E-5;6,057833293932807E-5;0,0;0,0;0,0;COMLETED
2201;COMPLETED;18;1003;1;3;1;0;3276;1;1;1254,8491302715677;1255,6681908499006;2,8404053269109224;2,8395719933441557;82,02376473618202;81,99970015787002;6,057833293932807E-5;6,057833293932807E-5;0,0;0,0;0,0;COMLETED
2204;COMPLETED;24;1003;0;0;1;0;2151;1;2;1256,1479478827569;1256,6857887502563;4,0460494226004196;4,045771644627267;86,65062654925518;86,64467762651567;9,086749940899212E-5;9,086749940899212E-5;0,0;0,0;0,0;COMLETED
2205;COMPLETED;15;1003;0;0;1;0;175;1;3;1270,9525285431475;1270,9963996998135;5,7346601974277;5,734382419375889;90,18818773421171;90,18381915818057;1,2115666587865615E-4;1,2115666587865615E-4;0,0;0,0;0,0;COMLETED
2207;COMPLETED;13;1003;0;1;1;0;808;1;1;1272,3155510657107;1272,5176116440437;1,1539728949194825;1,1531395614313742;64,88763140474727;64,84077325370086;6,057833293932807E-5;6,057833293932807E-5;0,0;0,0;0,0;COMLETED
2208;COMPLETED;17;1003;1;2;1;0;1000;1;1;1272,3843893948322;1272,6342412218285;5,2631402559893194;5,262584700317047;89,38965993914407;89,3802243303238;6,057833293932807E-5;6,057833293932807E-5;0,0;0,0;0,0;COMLETED
2206;COMPLETED;20;1003;0;0;1;0;4513;2;1;1272,3074220129795;1273,4356116440435;4,4265787784520825;4,42518988937036;87,64208802104305;87,6145893261719;9,086749940899212E-5;9,086749940899212E-5;0,0;0,0;0,0;COMLETED
2210;COMPLETED;20;1003;0;1;1;0;1610;1;2;1273,2476748443084;1273,65014193321;4,425467667264854;4,425189889213043;87,62008906669342;87,61458932305717;9,086749940899212E-5;9,086749940899212E-5;0,0;0,0;0,0;COMLETED
2209;COMPLETED;13;1003;1;3;1;0;6371;1;1;1272,4016806434954;1273,9944912218284;1,1534173393258684;1,1525840057971601;64,85639264104495;64,80953448771561;6,057833293932807E-5;6,057833293932807E-5;0,0;0,0;0,0;COMLETED
2212;COMPLETED;13;1003;0;1;1;0;99;1;1;1274,36078860222;1274,385599180553;1,1525840057971601;1,1523062279026657;64,80953448771561;64,7939151003715;6,057833293932807E-5;6,057833293932807E-5;0,0;0,0;0,0;COMLETED
