#auto generated file!
taskId;TASK_STATUS;deviceId(mobile);datacenterId(type);hostId (i.e., EdgeServerId);vmId;vmType;ApplicationID(taskType);taskLenght (Million Instruction);taskInputSize(KB, namely data to be uploaded);taskOutputSize(KB, namely data to be downloaded);taskStartTime(millisecond);taskEndTime(millisecond);taskStartDeviceEnergy(Watt-Hour);taskEndDeviceEnergy(Watt-Hour);taskStartDeviceEnergyPerc;taskEndDeviceEnergyPerc;getNetworkDelay;WLAN_DELAY;MAN_DELAY;WAN_DELAY;GSM_DELAY;TASK_FAIL_REASON
1607;COMPLETED;19;1001;22;24;0;0;4363;1;1;919,7352338755303;920,82582649982;0,7070928921632745;0,7065373364715051;60,87560556055892;60,82777621658742;0,0;0,0;0,0;0,0;0,0;COMLETED
1608;COMPLETED;5;1001;8;10;0;0;3113;1;1;920,77007649982;921,54832649982;2,7789578181064476;2,778680040192456;85,93793377702625;85,92934362865417;0,0;0,0;0,0;0,0;0,0;COMLETED
1609;COMPLETED;27;1001;30;32;0;0;471;1;1;937,6608257440831;937,7785757440831;1,293282568223956;1,2930047903099644;73,96270669605616;73,94682060365531;0,0;0,0;0,0;0,0;0,0;COMLETED
1610;COMPLETED;7;1001;10;12;0;0;31;1;1;939,0740402262136;939,2483553541766;4,411364641082015;4,4108090853902455;90,63975684585526;90,62834191262863;0,0;0,0;0,0;0,0;0,0;COMLETED
1611;COMPLETED;14;1001;17;19;0;0;3374;1;1;939,2483553541766;940,0916147231356;6,262743239390322;6,261909905920775;93,21532862635374;93,20292520340472;0,0;0,0;0,0;0,0;0,0;COMLETED
1614;COMPLETED;18;1001;21;23;0;0;1210;1;1;940,1617223916237;940,4642223916237;2,263583585408645;2,2633058074946533;83,21232860266804;83,2021171188922;0,0;0,0;0,0;0,0;0,0;COMLETED
1615;COMPLETED;10;1001;13;15;0;0;164;1;1;940,5258597233976;940,5668597233977;7,517071929697042;7,516794151783049;94,26958221418303;94,26609867589242;0,0;0,0;0,0;0,0;0,0;COMLETED
1613;COMPLETED;26;1001;29;31;0;0;4280;1;1;940,0760492759573;941,145825993138;1,3240242543321348;1,3220798097514765;74,36612419233228;74,25691108184944;0,0;0,0;0,0;0,0;0,0;COMLETED
1619;COMPLETED;9;1001;12;14;0;0;779;1;1;941,075575993138;941,270153806828;7,850763267977374;7,849929934507827;94,48711576602366;94,47708626018822;0,0;0,0;0,0;0,0;0,0;COMLETED
1621;COMPLETED;11;1001;14;16;0;0;200;1;1;941,2564624562747;941,306403806828;2,743124971130543;2,7428471932165515;85,67617355878433;85,66749770587191;0,0;0,0;0,0;0,0;0,0;COMLETED
1616;COMPLETED;7;1001;10;12;0;0;2416;2;1;940,7735819443095;941,377403806828;4,409697974279135;4,408031307461818;90,6055120517729;90,57126725739388;0,0;0,0;0,0;0,0;0,0;COMLETED
1612;COMPLETED;18;1001;21;23;0;0;6246;1;1;939,9081147231357;941,4862312489296;2,2641391409786364;2,2608058073728756;83,23275156073558;83,11021380549964;0,0;0,0;0,0;0,0;0,0;COMLETED
1622;COMPLETED;12;1001;15;17;0;0;484;2;1;941,4056095136258;941,5264812489296;3,8836765536165205;3,8825654423547595;89,43276956350051;89,40718304617327;0,0;0,0;0,0;0,0;0,0;COMLETED
1617;COMPLETED;29;1001;32;34;0;0;3115;1;1;940,8059292354116;941,5844812489296;6,2747594905781225;6,2722594904419084;93,20436166168204;93,16722702453782;0,0;0,0;0,0;0,0;0,0;COMLETED
1624;COMPLETED;23;1001;26;28;0;0;823;1;4;941,5121994098753;941,7177312489296;6,270351277476816;6,269795721419714;93,17298071217357;93,16472554248654;0,0;0,0;0,0;0,0;0,0;COMLETED
1623;COMPLETED;17;1001;20;22;0;0;1035;1;1;941,4662312489296;941,7377312489295;2,683208121098141;2,6823747876285937;85,38790857742976;85,3613893515998;0,0;0,0;0,0;0,0;0,0;COMLETED
1618;COMPLETED;23;1001;26;28;0;0;4119;1;1;940,8184434177805;941,8479812489295;6,27201794415792;6,269795721297936;93,19774619909133;93,16472554067701;0,0;0,0;0,0;0,0;0,0;COMLETED
1625;COMPLETED;21;1001;24;26;0;0;1379;1;1;941,5147785724847;941,8595285724847;3,470265125823084;3,4699873479090924;88,30219562298275;88,29512745994285;0,0;0,0;0,0;0,0;0,0;COMLETED
1626;COMPLETED;19;1001;22;24;0;0;1185;1;1;942,098482489387;942,394732489387;0,7015373364715053;0,7009817807797358;60,39731222638725;60,34948288241575;0,0;0,0;0,0;0,0;0,0;COMLETED
1620;COMPLETED;15;1001;18;20;0;0;4846;1;2;941,204153806828;942,415482489387;3,912252892622749;3,910030670142535;89,51322966104254;89,46238470886566;0,0;0,0;0,0;0,0;0,0;COMLETED
1627;COMPLETED;24;1001;27;29;0;0;1300;1;2;942,1033561942334;942,4283561942334;3,1147396616143035;3,1144618835785343;87,12515970669854;87,11738972963508;0,0;0,0;0,0;0,0;0,0;COMLETED
1628;COMPLETED;14;1001;17;19;0;0;152;1;1;942,4336678230942;942,4716678230942;6,258021017031886;6,257743239117895;93,14504257243735;93,1409080967694;0,0;0,0;0,0;0,0;0,0;COMLETED
1632;COMPLETED;24;1001;27;29;0;0;69;1;1;943,0707715875083;943,0880215875083;3,113350772467423;3,1130729945534314;87,08630985024725;87,07853987659013;0,0;0,0;0,0;0,0;0,0;COMLETED
1630;COMPLETED;26;1001;29;31;0;0;227;1;2;943,0236839736475;943,0880215875083;1,3193020319736988;1,318468698382374;74,10089236351779;74,05408673352774;0,0;0,0;0,0;0,0;0,0;COMLETED
1631;COMPLETED;6;1001;9;11;0;0;1577;1;1;943,0382912021564;943,4322995099488;2,623018176007098;2,621907064759773;85,04124505990166;85,00522156424428;0,0;0,0;0,0;0,0;0,0;COMLETED
1635;COMPLETED;28;1001;31;33;0;0;487;1;1;943,5553601966719;943,677110196672;6,209730820376704;6,2094530424627115;93,06828524365429;93,06412204964771;0,0;0,0;0,0;0,0;0,0;COMLETED
1633;COMPLETED;28;1001;31;33;0;0;2321;1;1;943,1675396413887;943,7475495099488;6,210286375946695;6,209453042340934;93,07661162780076;93,06412204782258;0,0;0,0;0,0;0,0;0,0;COMLETED
1636;COMPLETED;28;1001;31;33;0;0;45;1;1;943,8327744585549;943,8440244585549;6,209453042340934;6,209175264426943;93,06412204782258;93,05995885381601;0,0;0,0;0,0;0,0;0,0;COMLETED
1634;COMPLETED;1;1001;4;6;0;0;3116;1;5;943,3472995099488;944,126113080301;4,700714941471737;4,699603829737301;91,04730086150653;91,02577993849044;0,0;0,0;0,0;0,0;0,0;COMLETED
1637;COMPLETED;4;1001;7;9;0;0;1057;1;2;943,975863080301;944,240113080301;6,861742843842136;6,861187288028589;93,67824834695435;93,67066375851137;0,0;0,0;0,0;0,0;0,0;COMLETED
1638;COMPLETED;15;1001;18;20;0;0;1178;1;2;944,2283781576959;944,5226843277882;3,9072528923647574;3,9064195587734325;89,39882852602318;89,37976166526752;0,0;0,0;0,0;0,0;0,0;COMLETED
1640;COMPLETED;26;1001;29;31;0;0;481;1;1;944,4749343277882;944,5951843277882;1,3165242539379296;1,3159686982461603;73,9448736306956;73,91366987937859;0,0;0,0;0,0;0,0;0,0;COMLETED
1641;COMPLETED;16;1001;19;21;0;0;358;1;1;944,5820631613288;944,6714343277881;7,346374106785803;7,346096328871811;94,05717621236766;94,05361976318274;0,0;0,0;0,0;0,0;0,0;COMLETED
1639;COMPLETED;18;1001;21;23;0;0;2509;1;1;944,2472339857733;944,8671843277881;2,2566391407062087;2,2552502516811064;82,95704162397321;82,90598422512367;0,0;0,0;0,0;0,0;0,0;COMLETED
1642;COMPLETED;28;1001;31;33;0;0;815;1;1;944,7503464807377;944,9539343277881;6,207786375538054;6,207230819846284;93,03914289399071;93,0308165080191;0,0;0,0;0,0;0,0;0,0;COMLETED
1644;COMPLETED;11;1001;14;16;0;0;1005;2;1;944,9660307954206;945,2172807954206;2,7367360821054407;2,7364583041770127;85,47662903539468;85,46795318203138;0,0;0,0;0,0;0,0;0,0;COMLETED
1629;COMPLETED;16;1001;19;21;0;0;12506;2;1;942,491179892339;945,6174339736475;7,349707440148008;7,344985217638922;94,0998535820287;94,03939397185981;0,0;0,0;0,0;0,0;0,0;COMLETED
1646;COMPLETED;12;1001;15;17;0;0;223;1;3;945,6389305606986;945,6946805606985;3,877009886799204;3,876732108641657;89,27925047688284;89,27285383967303;0,0;0,0;0,0;0,0;0,0;COMLETED
1643;COMPLETED;8;1001;11;13;0;0;3764;1;1;944,8148138637329;945,7556805606986;8,024328870891724;8,0232177596444;94,52562805635615;94,51253929962851;0,0;0,0;0,0;0,0;0,0;COMLETED
1645;COMPLETED;5;1001;8;10;0;0;2227;1;1;945,2466750592978;945,8031805606986;2,7684022624146785;2,767846706722909;85,61150829474346;85,59432800221161;0,0;0,0;0,0;0,0;0,0;COMLETED
1647;COMPLETED;25;1001;28;30;0;0;371;1;1;946,0678676651216;946,1606176651217;5,882629927642588;5,882352149728597;92,66226606899504;92,6578905547623;0,0;0,0;0,0;0,0;0,0;COMLETED
1648;COMPLETED;18;1001;21;23;0;0;151;1;1;946,2151612669843;946,2529112669843;2,254139140569995;2,2538613626560036;82,86513831004996;82,85492682627414;0,0;0,0;0,0;0,0;0,0;COMLETED
1649;COMPLETED;25;1001;28;30;0;0;302;2;1;946,4661568030159;946,5416568030159;5,882074371950819;5,881796594022391;92,65351504267517;92,64913952821502;0,0;0,0;0,0;0,0;0,0;COMLETED
1650;COMPLETED;10;1001;13;15;0;0;3625;1;1;947,1566309886131;948,0626933341487;7,507349707338606;7,506794151646837;94,14765843209146;94,14069135721847;0,0;0,0;0,0;0,0;0,0;COMLETED
1652;COMPLETED;22;1001;25;27;0;0;83;1;1;948,2857492569977;948,3064992569978;5,555274536545689;5,554996758631696;92,24205095512747;92,23743861701023;0,0;0,0;0,0;0,0;0,0;COMLETED
1651;COMPLETED;2;1001;5;7;0;0;4417;1;2;947,7971933341487;948,9012492569977;1,6710222546516253;1,6704666988380783;78,15941417138522;78,13342892983295;0,0;0,0;0,0;0,0;0,0;COMLETED
1653;COMPLETED;27;1001;30;32;0;0;4856;1;1;963,5368881348741;964,7508881348741;1,2807825680877425;1,280504790173751;73,24783288078078;73,23194678837993;0,0;0,0;0,0;0,0;0,0;COMLETED
1655;COMPLETED;17;1001;20;22;0;0;1619;1;1;965,0246876677621;965,4294376677622;2,6740414542952604;2,673763676381269;85,09619713664755;85,0873573918144;0,0;0,0;0,0;0,0;0,0;COMLETED
1657;COMPLETED;24;1001;27;29;0;0;1195;1;1;966,1378232359591;966,4363685733094;3,1061285501089873;3,10529521663944;86,88429063041625;86,86098071706523;0,0;0,0;0,0;0,0;0,0;COMLETED
1659;COMPLETED;9;1001;12;14;0;0;1117;1;2;966,3001896895227;966,5793685733095;7,839374378952272;7,839096600916502;94,35004587370496;94,34670270253456;0,0;0,0;0,0;0,0;0,0;COMLETED
1658;COMPLETED;7;1001;10;12;0;0;2115;1;1;966,1698685733095;966,6984141439156;4,397753529669605;4,396920196200058;90,36009104418169;90,34296864574111;0,0;0,0;0,0;0,0;0,0;COMLETED
1654;COMPLETED;29;1001;32;34;0;0;8059;1;6;964,8293390094232;966,8439141439155;6,264203934886353;6,262259489696806;93,04757097803704;93,01868847298645;0,0;0,0;0,0;0,0;0,0;COMLETED
1660;COMPLETED;27;1001;30;32;0;0;1168;1;1;966,6071641439156;966,8991641439155;1,2788381235070843;1,2785603455930927;73,13663028071521;73,12074418831438;0,0;0,0;0,0;0,0;0,0;COMLETED
1656;COMPLETED;7;1001;10;12;0;0;6788;1;1;965,9154989837956;967,6123098605428;4,398309085239596;4,396642418300502;90,37150597490616;90,337261178025;0,0;0,0;0,0;0,0;0,0;COMLETED
1662;COMPLETED;16;1001;19;21;0;0;156;1;1;967,6623197047197;967,7013197047197;7,3402629954167;7,339707439724931;93,9789343653637;93,97182146873783;0,0;0,0;0,0;0,0;0,0;COMLETED
1663;COMPLETED;9;1001;12;14;0;0;1957;1;2;967,6813635084593;968,1705697047197;7,8382632675831685;7,837429933991844;94,33667319833852;94,32664369103745;0,0;0,0;0,0;0,0;0,0;COMLETED
1665;COMPLETED;27;1001;30;32;0;0;175;1;3;968,1546131888829;968,1983197047197;1,2774492344819817;1,2771714563244343;73,05719984987124;73,04131374354147;0,0;0,0;0,0;0,0;0,0;COMLETED
1664;COMPLETED;7;1001;10;12;0;0;1674;1;1;968,1380928546745;968,5565697047197;4,396086862744946;4,395531307053177;90,32584624759714;90,31443131437051;0,0;0,0;0,0;0,0;0,0;COMLETED
1667;COMPLETED;27;1001;30;32;0;0;171;1;1;968,9382039258717;968,9809539258716;1,2768936785466567;1,2763381228548871;73,0254276589307;72,99365548191905;0,0;0,0;0,0;0,0;0,0;COMLETED
1669;COMPLETED;1;1001;4;6;0;0;305;1;1;968,9812138034707;969,0574638034707;4,690714940833976;4,690437162919984;90,85361265066675;90,84823242029269;0,0;0,0;0,0;0,0;0,0;COMLETED
1661;COMPLETED;26;1001;29;31;0;0;9578;1;1;966,9415598605428;969,3358197047197;1,3104131426906047;1,3073575869988354;73,60163244271529;73,43001184489978;0,0;0,0;0,0;0,0;0,0;COMLETED
1666;COMPLETED;1;1001;4;6;0;0;2641;1;1;968,6887990276218;969,3490490276218;4,691548274181746;4,6898816072426515;90,86975333415363;90,8374719624625;0,0;0,0;0,0;0,0;0,0;COMLETED
1671;COMPLETED;4;1001;7;9;0;0;1159;1;1;969,1217654486743;969,4153207862632;6,852020621361922;6,850909510114597;93,54551810731806;93,53034893561681;0,0;0,0;0,0;0,0;0,0;COMLETED
1673;COMPLETED;19;1001;22;24;0;0;568;2;1;969,4047236453055;969,5465707862633;0,6882040030019587;0,6876484472957531;59,2494082407931;59,201578895578756;0,0;0,0;0,0;0,0;0,0;COMLETED
1668;COMPLETED;22;1001;25;27;0;0;3099;2;1;968,9385980381716;969,7128207862633;5,550552314187252;5,548607869592158;92,16364124332245;92,13135488983261;0,0;0,0;0,0;0,0;0,0;COMLETED
1676;COMPLETED;24;1001;27;29;0;0;569;1;1;969,9629757379186;970,1051754882002;3,100850772194996;3,1000174387254487;86,73666119951393;86,7133512861629;0,0;0,0;0,0;0,0;0,0;COMLETED
1677;COMPLETED;26;1001;29;31;0;0;264;1;7;970,0544748600223;970,1204748600223;1,3059686981099468;1,3054131416875105;73,35200248573398;73,32079869337778;0,0;0,0;0,0;0,0;0,0;COMLETED
1672;COMPLETED;17;1001;20;22;0;0;4038;1;1;969,3776862473012;970,3869559141942;2,6693192319368246;2,6668192317861745;84,94592154383984;84,86636387456002;0,0;0,0;0,0;0,0;0,0;COMLETED
1670;COMPLETED;13;1001;16;18;0;0;5828;2;1;969,0740993542829;970,5309559141942;8,005539119139438;8,002483563433234;94,4267772031254;94,3907363726944;0,0;0,0;0,0;0,0;0,0;COMLETED
1678;COMPLETED;17;1001;20;22;0;0;1910;1;1;970,0771754882002;970,5544559141942;2,6676525652557217;2,666819231664397;84,89288310039;84,86636387068468;0,0;0,0;0,0;0,0;0,0;COMLETED
1679;COMPLETED;15;1001;18;20;0;0;856;1;1;970,36092605055;970,5747059141943;3,8955862254400997;3,8950306697483303;89,13189255218185;89,11918131249675;0,0;0,0;0,0;0,0;0,0;COMLETED
1675;COMPLETED;25;1001;28;30;0;0;3764;1;1;969,7424559141942;970,6832190801508;5,874574371800169;5,872352149441733;92,53537621394972;92,50037211510708;0,0;0,0;0,0;0,0;0,0;COMLETED
1681;COMPLETED;10;1001;13;15;0;0;527;2;1;970,6029344258881;970,7344690801508;7,498460818313503;7,497905262607298;94,03618525974701;94,02921818469301;0,0;0,0;0,0;0,0;0,0;COMLETED
1674;COMPLETED;8;1001;11;13;0;0;5306;1;1;969,4153207862632;970,7544690801508;8,01543998186662;8,012939981715972;94,42091801376692;94,39146831296536;0,0;0,0;0,0;0,0;0,0;COMLETED
1682;COMPLETED;19;1001;22;24;0;0;1631;1;1;970,6532190801508;971,0608076123135;0,6857040028513088;0,6851484471595394;59,03417623272314;58,98634688875164;0,0;0,0;0,0;0,0;0,0;COMLETED
1683;COMPLETED;9;1001;12;14;0;0;767;1;1;970,8748076123135;971,0808076123135;7,832707711769622;7,8324299338556305;94,2698098339265;94,26646666422178;0,0;0,0;0,0;0,0;0,0;COMLETED
1685;COMPLETED;4;1001;7;9;0;0;368;2;1;971,2488401986341;971,3381826896243;6,84813173233682;6,847298398795092;93,49242601101278;93,48104913078652;0,0;0,0;0,0;0,0;0,0;COMLETED
1687;COMPLETED;4;1001;7;9;0;0;443;1;6;971,3099604533637;971,4206826896243;6,847576176709084;6,847298398064425;93,48484142510655;93,48104912081126;0,0;0,0;0,0;0,0;0,0;COMLETED
1684;COMPLETED;10;1001;13;15;0;0;1341;1;3;971,2464171945923;971,5814326896243;7,49762748482952;7,496238595560862;94,02573464811061;94,00831696043613;0,0;0,0;0,0;0,0;0,0;COMLETED
1686;COMPLETED;4;1001;7;9;0;0;1891;3;2;971,2786826896244;971,7513820387956;6,84785395453017;6,846742842265314;93,48863371815821;93,47346453256537;0,0;0,0;0,0;0,0;0,0;COMLETED
1689;COMPLETED;22;1001;25;27;0;0;1096;1;1;971,6006320387955;971,8746320387955;5,544718980703269;5,5441634250115;92,0667821878558;92,05755751388307;0,0;0,0;0,0;0,0;0,0;COMLETED
1680;COMPLETED;8;1001;11;13;0;0;6119;1;1;970,3612626840555;971,8905576123135;8,013773315185519;8,010717759371971;94,40128488091226;94,36529080128466;0,0;0,0;0,0;0,0;0,0;COMLETED
1690;COMPLETED;11;1001;14;16;0;0;820;1;1;971,8565418377252;972,0613076123135;2,7236805263992356;2,723402748485244;85,06886414376083;85,0601882908484;0,0;0,0;0,0;0,0;0,0;COMLETED
1688;COMPLETED;16;1001;19;21;0;0;2328;1;1;971,5008132557915;972,0828076123134;7,333040773058265;7,332207439588718;93,88646673015508;93,87579738608827;0,0;0,0;0,0;0,0;0,0;COMLETED
1691;COMPLETED;21;1001;24;26;0;0;461;3;1;972,1119399475027;972,2269476161435;3,4516540145757597;3,4510984588551183;87,8286289280656;87,81449260471713;0,0;0,0;0,0;0,0;0,0;COMLETED
1693;COMPLETED;3;1001;6;8;0;0;7;1;1;972,2617216389903;972,2736911378435;1,5226244916805793;1,5220689359888098;76,07366001616079;76,04590323499336;0,0;0,0;0,0;0,0;0,0;COMLETED
1695;COMPLETED;10;1001;13;15;0;0;1105;1;1;972,4253412089154;972,701394115844;7,494571928894195;7,494016373202426;93,98741574094183;93,98044866606884;0,0;0,0;0,0;0,0;0,0;COMLETED
1694;COMPLETED;25;1001;28;30;0;0;2310;1;1;972,2736911378435;972,8509414465675;5,869296593886178;5,868185482638853;92,45224148214868;92,43473943165455;0,0;0,0;0,0;0,0;0,0;COMLETED
1697;COMPLETED;12;1001;15;17;0;0;1321;1;1;972,7509414465675;973,0811641815945;3,862565441974991;3,8617321085054437;88,94662578798241;88,92743589945214;0,0;0,0;0,0;0,0;0,0;COMLETED
1692;COMPLETED;23;1001;26;28;0;0;3944;2;1;972,1509476161435;973,1367216389903;6,251184610186826;6,248962387813954;92,88817760582425;92,85515695464805;0,0;0,0;0,0;0,0;0,0;COMLETED
1699;COMPLETED;11;1001;14;16;0;0;581;1;3;973,0661457385723;973,2112216389902;2,721180526263022;2,7209027481054746;84,99078150158395;84,98210564106452;0,0;0,0;0,0;0,0;0,0;COMLETED
1696;COMPLETED;15;1001;18;20;0;0;4089;1;1;972,4991441158439;973,5212216389901;3,890864003081664;3,889752891834339;89,02384703823304;88,99842456197945;0,0;0,0;0,0;0,0;0,0;COMLETED
1698;COMPLETED;28;1001;31;33;0;0;5396;1;1;973,0559141815945;974,4046721778161;6,191953042068507;6,190564153043404;92,80184094994087;92,78102498807407;0,0;0,0;0,0;0,0;0,0;COMLETED
1701;COMPLETED;23;1001;26;28;0;0;2812;1;1;974,0358682515755;974,738672177816;6,248684610036176;6,247573498788851;92,85102937353085;92,83451904703797;0,0;0,0;0,0;0,0;0,0;COMLETED
1700;COMPLETED;5;1001;8;10;0;0;5156;3;1;973,7952948646873;975,0841721778161;2,75284670672291;2,7511800398911572;85,13046021758518;85,07891934752148;0,0;0,0;0,0;0,0;0,0;COMLETED
1703;COMPLETED;15;1001;18;20;0;0;2052;1;1;974,6362014612379;975,1491721778161;3,8889195585010055;3,8878084472536805;88,9793577071267;88,9539352308731;0,0;0,0;0,0;0,0;0,0;COMLETED
1702;COMPLETED;20;1001;23;25;0;0;3649;1;1;974,3271721778161;975,2394221778161;2,432951330203392;2,431562441178289;83,4820625677501;83,43440550241802;0,0;0,0;0,0;0,0;0,0;COMLETED
1705;COMPLETED;23;1001;26;28;0;0;2174;1;1;974,9157907493969;975,4591721778161;6,247573498788851;6,247017943097082;92,83451904703797;92,82626388277951;0,0;0,0;0,0;0,0;0,0;COMLETED
1706;COMPLETED;22;1001;25;27;0;0;1755;1;1;975,0929445460861;975,5229221778161;5,5399967583448335;5,539718980430842;91,98837247605078;91,98376013793356;0,0;0,0;0,0;0,0;0,0;COMLETED
1707;COMPLETED;8;1001;11;13;0;0;600;1;1;975,7008093427086;975,8508093427085;8,006273314927528;8,005995537013536;94,31293578079234;94,309663590407;0,0;0,0;0,0;0,0;0,0;COMLETED
1704;COMPLETED;2;1001;5;7;0;0;4674;1;1;974,6859313513241;975,8708093427085;1,6560222543936345;1,6549111431463095;77,45781296321961;77,40584249787817;0,0;0,0;0,0;0,0;0,0;COMLETED
1709;COMPLETED;25;1001;28;30;0;0;237;1;1;976,4785064368048;976,5377564368048;5,865129927083298;5,864852149169305;92,38660879869614;92,3822332844634;0,0;0,0;0,0;0,0;0,0;COMLETED
1708;COMPLETED;8;1001;11;13;0;0;2863;1;1;976,1693903292227;976,8850064368048;8,005995537013536;8,005439981321766;94,309663590407;94,30311921124087;0,0;0,0;0,0;0,0;0,0;COMLETED
1710;COMPLETED;17;1001;20;22;0;0;11;2;1;991,4350166329056;992,099678674532;2,658485898331064;2,6579303426248586;84,60117165573244;84,5834921699415;0,0;0,0;0,0;0,0;0,0;COMLETED
1711;COMPLETED;0;1001;3;5;0;0;1767;1;1;992,099678674532;992,5412128558811;8,23499708113454;8,23444152544277;94,44709733165419;94,44072566910509;0,0;0,0;0,0;0,0;0,0;COMLETED
1713;COMPLETED;16;1001;19;21;0;0;484;1;1;992,9965080233892;993,1175080233892;7,325818550699829;7,325540772785837;93,79399909494647;93,79044264576153;0,0;0,0;0,0;0,0;0,0;COMLETED
1715;COMPLETED;7;1001;10;12;0;0;241;4;1;993,6083363895508;993,6685863895508;4,381642418164288;4,381364640206988;90,02905805367375;90,0233505847712;0,0;0,0;0,0;0,0;0,0;COMLETED
1716;COMPLETED;26;1001;29;31;0;0;357;1;1;993,8474672546583;993,9365379832097;1,2948575861319556;1,294302030440186;72,72792756371751;72,6967238124005;0,0;0,0;0,0;0,0;0,0;COMLETED
1717;COMPLETED;1;1001;4;6;0;0;582;1;1;993,8687879832097;994,0142879832097;4,677103829464874;4,676826051550882;90,58998148661789;90,58460125624381;0,0;0,0;0,0;0,0;0,0;COMLETED
1712;COMPLETED;27;1001;30;32;0;0;7094;3;4;992,2527128558811;994,0259672546583;1,2641159006326657;1,2624492334355795;72,29466775904453;72,19935122104516;0,0;0,0;0,0;0,0;0,0;COMLETED
1714;COMPLETED;13;1001;16;18;0;0;4469;1;2;993,4698873618823;994,5869672546584;7,99303911898879;7,991928007619687;94,27933744776372;94,26623168884645;0,0;0,0;0,0;0,0;0,0;COMLETED
1720;COMPLETED;18;1001;21;23;0;0;88;1;1;995,274727266273;995,296727266273;2,2335835848782266;2,233305806964235;82,1094888761789;82,09927739240307;0,0;0,0;0,0;0,0;0,0;COMLETED
1719;COMPLETED;6;1001;9;11;0;0;2677;1;1;994,7609548492521;995,429977266273;2,598018175870885;2,5974626201791153;84,23071650255952;84,21270475252271;0,0;0,0;0,0;0,0;0,0;COMLETED
1718;COMPLETED;0;1001;3;5;0;0;4635;1;1;994,7232185827563;995,881727266273;8,233052636553882;8,232219303084335;94,42479651663798;94,41523902359546;0,0;0,0;0,0;0,0;0,0;COMLETED
1722;COMPLETED;27;1001;30;32;0;0;901;1;1;996,0546558754202;996,2752316420158;1,2613381223244684;1,260782566632699;72,13580688260203;72,10403470559041;0,0;0,0;0,0;0,0;0,0;COMLETED
1721;COMPLETED;1;1001;4;6;0;0;984;1;2;996,0480932724033;996,2940932724033;4,675992718217549;4,675159384626224;90,56846057303657;90,55231988483231;0,0;0,0;0,0;0,0;0,0;COMLETED
1725;COMPLETED;6;1001;9;11;0;0;682;1;1;996,6499421832851;996,8202639348417;2,5963515090680045;2,595795953376235;84,17668126128157;84,15866951124478;0,0;0,0;0,0;0,0;0,0;COMLETED
1726;COMPLETED;16;1001;19;21;0;0;663;3;5;996,7202639348417;996,8860139348417;7,322207439452504;7,321651883244751;93,74776527647018;93,74065237323805;0,0;0,0;0,0;0,0;0,0;COMLETED
1724;COMPLETED;29;1001;32;34;0;0;2077;1;1;996,5014726695548;997,0205139348417;6,244481711919029;6,243370600671704;92,75461995657098;92,7381156722717;0,0;0,0;0,0;0,0;0,0;COMLETED
1723;COMPLETED;14;1001;17;19;0;0;3057;1;1;996,2752316420158;997,0393432724034;6,231076572451229;6,2296876834261266;92,74399862727873;92,72332625704867;0,0;0,0;0,0;0,0;0,0;COMLETED
1727;COMPLETED;12;1001;15;17;0;0;1182;1;1;996,8681425303755;997,1635185350326;3,8539543307276665;3,853398775035897;88,74833030244552;88,73553704237978;0,0;0,0;0,0;0,0;0,0;COMLETED
1731;COMPLETED;3;1001;6;8;0;0;861;2;1;997,5966898902033;997,8118816680386;1,5117911581965964;1,5106800469348354;75,53240290857768;75,47688935232716;0,0;0,0;0,0;0,0;0,0;COMLETED
1729;COMPLETED;20;1001;23;25;0;0;1433;1;1;997,5033380868286;997,8613672338935;2,4251735522894005;2,4235068854865203;83,21518302339045;83,15799454592674;0,0;0,0;0,0;0,0;0,0;COMLETED
1728;COMPLETED;1;1001;4;6;0;0;3236;1;2;997,1287685350326;997,9375880868287;4,674048273515113;4,672103828812677;90,5307989738893;90,49313737474205;0,0;0,0;0,0;0,0;0,0;COMLETED
1730;COMPLETED;3;1001;6;8;0;0;1669;1;1;997,5291172338934;997,9567476799517;1,5120689359888102;1,510124491257502;75,54628129647986;75,44913257188101;0,0;0,0;0,0;0,0;0,0;COMLETED
1735;COMPLETED;23;1001;26;28;0;0;71;1;1;997,9389976799517;997,9567476799517;6,238962387541527;6,238406831849757;92,70656403038058;92,69830886612213;0,0;0,0;0,0;0,0;0,0;COMLETED
1734;COMPLETED;5;1001;8;10;0;0;664;3;1;997,7923152365563;997,9767476799517;2,7431244843356017;2,7422911508371826;84,82980516688876;84,80403472930432;0,0;0,0;0,0;0,0;0,0;COMLETED
1732;COMPLETED;28;1001;31;33;0;0;1391;1;3;997,6566351041436;998,0176621227764;6,182230819710071;6,180286374885857;92,65612922912231;92,6269868796751;0,0;0,0;0,0;0,0;0,0;COMLETED
1737;COMPLETED;27;1001;30;32;0;0;320;1;1;997,9786288830396;998,0740766408501;1,257171455507152;1,2563381220376049;71,89751560482459;71,84985734320219;0,0;0,0;0,0;0,0;0,0;COMLETED
1736;COMPLETED;27;1001;30;32;0;0;1618;1;1;997,9409990394848;998,3420675064805;1,2574492332993659;1,2557825663602715;71,91340169026098;71,81808516701615;0,0;0,0;0,0;0,0;0,0;COMLETED
1738;COMPLETED;2;1001;5;7;0;0;1865;1;1;997,9976621227764;998,4638175064805;1,6463000320351986;1,6451889207734376;77,00307144085868;76,951100974842;0,0;0,0;0,0;0,0;0,0;COMLETED
